Epoche;Wert;time;Missing;Type;variable
13;12051143680;01:05;25;train_loss;cont
14;11737040896;01:05;25;train_loss;cont
15;11323797504;01:05;25;train_loss;cont
16;11258935296;01:05;25;train_loss;cont
17;10761374720;01:06;25;train_loss;cont
18;10241849344;01:05;25;train_loss;cont
19;10176356352;01:05;25;train_loss;cont
20;10308325376;01:05;25;train_loss;cont
21;10277559296;01:06;25;train_loss;cont
22;10104674304;01:06;25;train_loss;cont
23;10319525888;01:06;25;train_loss;cont
24;9722088448;01:05;25;train_loss;cont
25;10004037632;01:05;25;train_loss;cont
26;9872355328;01:05;25;train_loss;cont
27;9669987328;01:06;25;train_loss;cont
28;10183536640;01:06;25;train_loss;cont
29;9889787904;01:05;25;train_loss;cont
30;9874863104;01:06;25;train_loss;cont
31;10044361728;01:06;25;train_loss;cont
32;9931068416;01:05;25;train_loss;cont
33;9816884224;01:05;25;train_loss;cont
34;9583433728;01:05;25;train_loss;cont
35;9784984576;01:05;25;train_loss;cont
36;9578258432;01:05;25;train_loss;cont
37;9986727936;01:06;25;train_loss;cont
38;9493713920;01:05;25;train_loss;cont
39;9150997504;01:06;25;train_loss;cont
40;9632936960;01:07;25;train_loss;cont
41;9498457088;01:06;25;train_loss;cont
42;9252058112;01:05;25;train_loss;cont
43;9309793280;01:06;25;train_loss;cont
44;9562894336;01:05;25;train_loss;cont
45;9724221440;01:06;25;train_loss;cont
46;9294287872;01:06;25;train_loss;cont
47;9489996800;01:06;25;train_loss;cont
48;9515586560;01:05;25;train_loss;cont
49;9279561728;01:07;25;train_loss;cont
50;9437751296;01:06;25;train_loss;cont
51;9187666944;01:05;25;train_loss;cont
52;9134630912;01:06;25;train_loss;cont
53;9211525120;01:06;25;train_loss;cont
54;8881592320;01:06;25;train_loss;cont
55;9339516928;01:06;25;train_loss;cont
56;9222321152;01:06;25;train_loss;cont
57;9037355008;01:05;25;train_loss;cont
58;9646709760;01:07;25;train_loss;cont
59;9418567680;01:05;25;train_loss;cont
60;9263841280;01:06;25;train_loss;cont
61;9102722048;01:06;25;train_loss;cont
62;8871644160;01:06;25;train_loss;cont
63;9318699008;01:05;25;train_loss;cont
64;9347698688;01:06;25;train_loss;cont
65;9490063360;01:06;25;train_loss;cont
66;9027203072;01:06;25;train_loss;cont
67;8757861376;01:08;25;train_loss;cont
68;9033669632;01:05;25;train_loss;cont
69;9108100096;01:06;25;train_loss;cont
70;9174108160;01:06;25;train_loss;cont
71;9050040320;01:06;25;train_loss;cont
72;9264403456;01:06;25;train_loss;cont
73;9014941696;01:06;25;train_loss;cont
74;8840165376;01:05;25;train_loss;cont
75;8806729728;01:06;25;train_loss;cont
76;9023067136;01:06;25;train_loss;cont
77;8858174464;01:05;25;train_loss;cont
78;9188409344;01:06;25;train_loss;cont
79;9144671232;01:05;25;train_loss;cont
80;9169839104;01:06;25;train_loss;cont
81;8880171008;01:05;25;train_loss;cont
82;8892700672;01:05;25;train_loss;cont
83;8689964032;01:05;25;train_loss;cont
84;8970642432;01:06;25;train_loss;cont
85;9178796032;01:06;25;train_loss;cont
86;8974628864;01:06;25;train_loss;cont
87;8886060032;01:05;25;train_loss;cont
88;8805160960;01:05;25;train_loss;cont
89;8567387648;01:06;25;train_loss;cont
90;8891308032;01:05;25;train_loss;cont
91;8909831168;01:06;25;train_loss;cont
92;8879879168;01:06;25;train_loss;cont
93;8871642112;01:06;25;train_loss;cont
94;8801447936;01:07;25;train_loss;cont
95;8903677952;01:06;25;train_loss;cont
96;8869852160;01:06;25;train_loss;cont
97;9009423360;01:06;25;train_loss;cont
98;8850245632;01:06;25;train_loss;cont
99;8897325056;01:06;25;train_loss;cont
0;51719327744;01:06;25;valid_loss;cont
1;49543516160;01:06;25;valid_loss;cont
2;46585630720;01:05;25;valid_loss;cont
3;51059429376;01:07;25;valid_loss;cont
4;42185375744;01:06;25;valid_loss;cont
5;66948878336;01:06;25;valid_loss;cont
6;66394415104;01:08;25;valid_loss;cont
7;38709874688;01:06;25;valid_loss;cont
8;170130931712;01:05;25;valid_loss;cont
9;190661936545792;01:05;25;valid_loss;cont
10;5681497629523960;01:05;25;valid_loss;cont
11;129137245545299000;01:05;25;valid_loss;cont
12;45905185079296;01:07;25;valid_loss;cont
13;72923385692160;01:05;25;valid_loss;cont
14;23810761818112000;01:05;25;valid_loss;cont
15;96017524365197300;01:05;25;valid_loss;cont
16;150418207201558000;01:05;25;valid_loss;cont
17;200507232499007000;01:06;25;valid_loss;cont
18;230635380108427000;01:05;25;valid_loss;cont
19;5997817139036160;01:05;25;valid_loss;cont
20;6245581991182330;01:05;25;valid_loss;cont
21;11367323512340400;01:06;25;valid_loss;cont
22;1700007514210300;01:06;25;valid_loss;cont
23;9484398038614010;01:06;25;valid_loss;cont
24;6439760146989050;01:05;25;valid_loss;cont
25;3112616218066940;01:05;25;valid_loss;cont
26;5176816423665660;01:05;25;valid_loss;cont
27;9969687467130880;01:06;25;valid_loss;cont
28;13897744296968100;01:06;25;valid_loss;cont
29;3065237360082940;01:05;25;valid_loss;cont
30;1638447747956730;01:06;25;valid_loss;cont
31;9875789818363900;01:06;25;valid_loss;cont
32;10874389042036700;01:05;25;valid_loss;cont
33;29651281685512100;01:05;25;valid_loss;cont
34;8504166242582520;01:05;25;valid_loss;cont
35;4240343096623100;01:05;25;valid_loss;cont
36;4853759184207870;01:05;25;valid_loss;cont
37;7379334708854780;01:06;25;valid_loss;cont
38;5813666658123770;01:05;25;valid_loss;cont
39;6600994293022720;01:06;25;valid_loss;cont
40;8970705454497790;01:07;25;valid_loss;cont
41;4090243921739770;01:06;25;valid_loss;cont
42;6096671180062720;01:05;25;valid_loss;cont
43;4701337774194680;01:06;25;valid_loss;cont
44;3802579628720120;01:05;25;valid_loss;cont
45;3609881089146880;01:06;25;valid_loss;cont
46;2519794767101950;01:06;25;valid_loss;cont
47;4766241709359100;01:06;25;valid_loss;cont
48;3993908610596860;01:05;25;valid_loss;cont
49;3139494928711680;01:07;25;valid_loss;cont
50;2501885827219450;01:06;25;valid_loss;cont
51;2365517394345980;01:05;25;valid_loss;cont
52;1400050353700860;01:06;25;valid_loss;cont
53;1801563760754680;01:06;25;valid_loss;cont
54;887943350714368;01:06;25;valid_loss;cont
55;1176026201718780;01:06;25;valid_loss;cont
56;664505663094784;01:06;25;valid_loss;cont
57;233466973126656;01:05;25;valid_loss;cont
58;193745723064320;01:07;25;valid_loss;cont
59;249638951059456;01:05;25;valid_loss;cont
60;400756955938816;01:06;25;valid_loss;cont
61;617596365832192;01:06;25;valid_loss;cont
62;391693870301184;01:06;25;valid_loss;cont
63;144522998710272;01:05;25;valid_loss;cont
64;468373196505088;01:06;25;valid_loss;cont
65;439584567590912;01:06;25;valid_loss;cont
66;531537267261440;01:06;25;valid_loss;cont
67;353381285625856;01:08;25;valid_loss;cont
68;177284472373248;01:05;25;valid_loss;cont
69;138758439567360;01:06;25;valid_loss;cont
70;11456358645760;01:06;25;valid_loss;cont
71;28338848530432;01:06;25;valid_loss;cont
72;32406566338560;01:06;25;valid_loss;cont
73;33203987415040;01:06;25;valid_loss;cont
74;20225212809216;01:05;25;valid_loss;cont
75;18495618154496;01:06;25;valid_loss;cont
76;22625914978304;01:06;25;valid_loss;cont
77;8998219677696;01:05;25;valid_loss;cont
78;36534468214784;01:06;25;valid_loss;cont
79;185419626971136;01:05;25;valid_loss;cont
80;49191174799360;01:06;25;valid_loss;cont
81;53736432992256;01:05;25;valid_loss;cont
82;42185927950336;01:05;25;valid_loss;cont
83;54633120661504;01:05;25;valid_loss;cont
84;66545254400000;01:06;25;valid_loss;cont
85;61831091585024;01:06;25;valid_loss;cont
86;27849293561856;01:06;25;valid_loss;cont
87;201349643894784;01:05;25;valid_loss;cont
88;409341991583744;01:05;25;valid_loss;cont
89;405850384498688;01:06;25;valid_loss;cont
90;908807630749696;01:05;25;valid_loss;cont
91;612982631432192;01:06;25;valid_loss;cont
92;756371591004160;01:06;25;valid_loss;cont
93;3255120817029120;01:06;25;valid_loss;cont
94;3575273853288440;01:07;25;valid_loss;cont
95;2499410315444220;01:06;25;valid_loss;cont
96;2642624926187520;01:06;25;valid_loss;cont
97;2334387471384570;01:06;25;valid_loss;cont
98;1653967880716280;01:06;25;valid_loss;cont
99;1234380445974520;01:06;25;valid_loss;cont
0;226721;01:06;25;root_mean_squared_error;cont
1;221854;01:06;25;root_mean_squared_error;cont
2;215059;01:05;25;root_mean_squared_error;cont
3;225259;01:07;25;root_mean_squared_error;cont
4;204472;01:06;25;root_mean_squared_error;cont
5;258153;01:06;25;root_mean_squared_error;cont
6;256914;01:08;25;root_mean_squared_error;cont
7;195172;01:06;25;root_mean_squared_error;cont
8;304851;01:05;25;root_mean_squared_error;cont
9;4638630;01:05;25;root_mean_squared_error;cont
10;26928028;01:05;25;root_mean_squared_error;cont
11;275269408;01:05;25;root_mean_squared_error;cont
12;1222426;01:07;25;root_mean_squared_error;cont
13;2586985;01:05;25;root_mean_squared_error;cont
14;67900848;01:05;25;root_mean_squared_error;cont
15;133891096;01:05;25;root_mean_squared_error;cont
16;193077920;01:05;25;root_mean_squared_error;cont
17;249571280;01:06;25;root_mean_squared_error;cont
18;360618784;01:05;25;root_mean_squared_error;cont
19;26122692;01:05;25;root_mean_squared_error;cont
20;23027276;01:05;25;root_mean_squared_error;cont
21;44029380;01:06;25;root_mean_squared_error;cont
22;13786633;01:06;25;root_mean_squared_error;cont
23;38486008;01:06;25;root_mean_squared_error;cont
24;31635394;01:05;25;root_mean_squared_error;cont
25;18630548;01:05;25;root_mean_squared_error;cont
26;35455536;01:05;25;root_mean_squared_error;cont
27;61098212;01:06;25;root_mean_squared_error;cont
28;62929304;01:06;25;root_mean_squared_error;cont
29;31565478;01:05;25;root_mean_squared_error;cont
30;23996296;01:06;25;root_mean_squared_error;cont
31;74399456;01:06;25;root_mean_squared_error;cont
32;61888056;01:05;25;root_mean_squared_error;cont
33;122208792;01:05;25;root_mean_squared_error;cont
34;48614868;01:05;25;root_mean_squared_error;cont
35;28690226;01:05;25;root_mean_squared_error;cont
36;34223956;01:05;25;root_mean_squared_error;cont
37;54189088;01:06;25;root_mean_squared_error;cont
38;47205184;01:05;25;root_mean_squared_error;cont
39;48159220;01:06;25;root_mean_squared_error;cont
40;59911856;01:07;25;root_mean_squared_error;cont
41;33133462;01:06;25;root_mean_squared_error;cont
42;45900428;01:05;25;root_mean_squared_error;cont
43;41129368;01:06;25;root_mean_squared_error;cont
44;37341676;01:05;25;root_mean_squared_error;cont
45;34982408;01:06;25;root_mean_squared_error;cont
46;27507042;01:06;25;root_mean_squared_error;cont
47;45284940;01:06;25;root_mean_squared_error;cont
48;38971360;01:05;25;root_mean_squared_error;cont
49;32002110;01:07;25;root_mean_squared_error;cont
50;31805276;01:06;25;root_mean_squared_error;cont
51;29011926;01:05;25;root_mean_squared_error;cont
52;19563360;01:06;25;root_mean_squared_error;cont
53;26226782;01:06;25;root_mean_squared_error;cont
54;15442507;01:06;25;root_mean_squared_error;cont
55;19813824;01:06;25;root_mean_squared_error;cont
56;11746282;01:06;25;root_mean_squared_error;cont
57;6404447;01:05;25;root_mean_squared_error;cont
58;6703989;01:07;25;root_mean_squared_error;cont
59;9665736;01:05;25;root_mean_squared_error;cont
60;13017276;01:06;25;root_mean_squared_error;cont
61;16752714;01:06;25;root_mean_squared_error;cont
62;13005338;01:06;25;root_mean_squared_error;cont
63;6236792;01:05;25;root_mean_squared_error;cont
64;14746637;01:06;25;root_mean_squared_error;cont
65;14385646;01:06;25;root_mean_squared_error;cont
66;16444236;01:06;25;root_mean_squared_error;cont
67;13132884;01:08;25;root_mean_squared_error;cont
68;8123142;01:05;25;root_mean_squared_error;cont
69;7495235;01:06;25;root_mean_squared_error;cont
70;1666760;01:06;25;root_mean_squared_error;cont
71;2142207;01:06;25;root_mean_squared_error;cont
72;2428027;01:06;25;root_mean_squared_error;cont
73;3020906;01:06;25;root_mean_squared_error;cont
74;1968459;01:05;25;root_mean_squared_error;cont
75;1756535;01:06;25;root_mean_squared_error;cont
76;1933823;01:06;25;root_mean_squared_error;cont
77;970238;01:05;25;root_mean_squared_error;cont
78;3335078;01:06;25;root_mean_squared_error;cont
79;7816628;01:05;25;root_mean_squared_error;cont
80;2790404;01:06;25;root_mean_squared_error;cont
81;3032477;01:05;25;root_mean_squared_error;cont
82;2865034;01:05;25;root_mean_squared_error;cont
83;3842185;01:05;25;root_mean_squared_error;cont
84;4088851;01:06;25;root_mean_squared_error;cont
85;3992650;01:06;25;root_mean_squared_error;cont
86;2813977;01:06;25;root_mean_squared_error;cont
87;8845895;01:05;25;root_mean_squared_error;cont
88;10928794;01:05;25;root_mean_squared_error;cont
89;9574236;01:06;25;root_mean_squared_error;cont
90;20047046;01:05;25;root_mean_squared_error;cont
91;15346723;01:06;25;root_mean_squared_error;cont
92;17399136;01:06;25;root_mean_squared_error;cont
93;53741784;01:06;25;root_mean_squared_error;cont
94;56740876;01:07;25;root_mean_squared_error;cont
95;47255564;01:06;25;root_mean_squared_error;cont
96;48700936;01:06;25;root_mean_squared_error;cont
97;46234888;01:06;25;root_mean_squared_error;cont
98;38832600;01:06;25;root_mean_squared_error;cont
99;33289616;01:06;25;root_mean_squared_error;cont
0;50930348032;01:06;50;train_loss;cont
1;49294696448;01:05;50;train_loss;cont
2;47066537984;01:05;50;train_loss;cont
3;42944090112;01:06;50;train_loss;cont
4;38602317824;01:05;50;train_loss;cont
5;33994160128;01:05;50;train_loss;cont
6;29714675712;01:05;50;train_loss;cont
7;25683329024;01:06;50;train_loss;cont
8;22690191360;01:05;50;train_loss;cont
9;19220094976;01:05;50;train_loss;cont
10;16650832896;01:05;50;train_loss;cont
11;14832743424;01:05;50;train_loss;cont
12;13125367808;01:06;50;train_loss;cont
13;11702733824;01:05;50;train_loss;cont
14;11156311040;01:05;50;train_loss;cont
15;11188531200;01:05;50;train_loss;cont
16;10906052608;01:05;50;train_loss;cont
17;10557569024;01:05;50;train_loss;cont
18;10937989120;01:05;50;train_loss;cont
19;10571971584;01:05;50;train_loss;cont
20;10478458880;01:05;50;train_loss;cont
21;10740440064;01:06;50;train_loss;cont
22;10429914112;01:05;50;train_loss;cont
23;10597303296;01:05;50;train_loss;cont
24;10745183232;01:06;50;train_loss;cont
25;10461606912;01:05;50;train_loss;cont
26;10450415616;01:05;50;train_loss;cont
27;10461110272;01:05;50;train_loss;cont
28;10513689600;01:05;50;train_loss;cont
29;10264346624;01:06;50;train_loss;cont
30;10686742528;01:06;50;train_loss;cont
31;10235864064;01:06;50;train_loss;cont
32;10108402688;01:05;50;train_loss;cont
33;10231373824;01:05;50;train_loss;cont
34;10111712256;01:06;50;train_loss;cont
35;10225199104;01:06;50;train_loss;cont
36;10146866176;01:06;50;train_loss;cont
37;10522692608;01:06;50;train_loss;cont
38;10169028608;01:05;50;train_loss;cont
39;10083748864;01:06;50;train_loss;cont
40;9822306304;01:05;50;train_loss;cont
41;9959702528;01:06;50;train_loss;cont
42;9689817088;01:05;50;train_loss;cont
43;9430780928;01:05;50;train_loss;cont
44;9443249152;01:06;50;train_loss;cont
45;10143945728;01:06;50;train_loss;cont
46;10119315456;01:06;50;train_loss;cont
47;10086772736;01:05;50;train_loss;cont
48;9758151680;01:08;50;train_loss;cont
49;9726469120;01:07;50;train_loss;cont
50;9552156672;01:06;50;train_loss;cont
51;9687749632;01:08;50;train_loss;cont
52;9740590080;01:15;50;train_loss;cont
53;9901785088;01:10;50;train_loss;cont
54;9880393728;01:08;50;train_loss;cont
55;9615051776;01:08;50;train_loss;cont
56;9509309440;01:07;50;train_loss;cont
57;9509968896;01:11;50;train_loss;cont
58;9489172480;01:09;50;train_loss;cont
59;9430706176;01:07;50;train_loss;cont
60;9396750336;01:06;50;train_loss;cont
61;9484380160;01:06;50;train_loss;cont
62;9462839296;01:06;50;train_loss;cont
63;9482645504;01:06;50;train_loss;cont
64;9418870784;01:06;50;train_loss;cont
65;9602492416;01:06;50;train_loss;cont
66;9884521472;01:07;50;train_loss;cont
67;9536029696;01:07;50;train_loss;cont
68;8948583424;01:08;50;train_loss;cont
69;9060119552;01:08;50;train_loss;cont
70;9270272000;01:06;50;train_loss;cont
71;9109940224;01:06;50;train_loss;cont
72;9281799168;01:12;50;train_loss;cont
73;9241725952;01:13;50;train_loss;cont
74;9861624832;01:20;50;train_loss;cont
75;9999918080;01:13;50;train_loss;cont
76;9574738944;01:17;50;train_loss;cont
77;9256824832;01:19;50;train_loss;cont
78;9239824384;01:20;50;train_loss;cont
79;9289374720;01:15;50;train_loss;cont
80;9037543424;01:12;50;train_loss;cont
81;9056039936;01:07;50;train_loss;cont
82;9417118720;01:07;50;train_loss;cont
83;9166025728;01:07;50;train_loss;cont
84;9405851648;01:09;50;train_loss;cont
85;9659254784;01:07;50;train_loss;cont
86;9379294208;01:08;50;train_loss;cont
87;9099526144;01:06;50;train_loss;cont
88;9107489792;01:07;50;train_loss;cont
89;9243505664;01:08;50;train_loss;cont
90;9200451584;01:08;50;train_loss;cont
91;9285308416;01:08;50;train_loss;cont
92;9449111552;01:07;50;train_loss;cont
93;9597361152;01:08;50;train_loss;cont
94;9392361472;01:07;50;train_loss;cont
95;9495173120;01:08;50;train_loss;cont
96;10069556224;01:07;50;train_loss;cont
97;10065557504;01:07;50;train_loss;cont
98;9604700160;01:07;50;train_loss;cont
99;9599956992;01:07;50;train_loss;cont
0;51088773120;01:06;50;valid_loss;cont
1;51804073984;01:05;50;valid_loss;cont
2;63834992640;01:05;50;valid_loss;cont
3;63834755072;01:06;50;valid_loss;cont
4;69387493376;01:05;50;valid_loss;cont
5;118031802368;01:05;50;valid_loss;cont
6;137749528576;01:05;50;valid_loss;cont
7;15853690028032;01:06;50;valid_loss;cont
8;1209721159680;01:05;50;valid_loss;cont
9;8725423718400;01:05;50;valid_loss;cont
10;3239869656596480;01:05;50;valid_loss;cont
11;416255689023815000;01:05;50;valid_loss;cont
12;759996043575164000;01:06;50;valid_loss;cont
13;2005826143290130000;01:05;50;valid_loss;cont
14;3162021443768680000;01:05;50;valid_loss;cont
15;7199377838305180000;01:05;50;valid_loss;cont
16;15219739018838100000;01:05;50;valid_loss;cont
17;19079093002052800000;01:05;50;valid_loss;cont
18;27525057541511800000;01:05;50;valid_loss;cont
19;10410809599459300;01:05;50;valid_loss;cont
20;59307768871387100;01:05;50;valid_loss;cont
21;1233344732864700000;01:06;50;valid_loss;cont
22;6171601097904350000;01:05;50;valid_loss;cont
23;3501716110925880000;01:05;50;valid_loss;cont
24;7100985291514570000;01:06;50;valid_loss;cont
25;2854479245386710000;01:05;50;valid_loss;cont
26;1386273468709860000;01:05;50;valid_loss;cont
27;555937714935955000;01:05;50;valid_loss;cont
28;473657171020611000;01:05;50;valid_loss;cont
29;551355912544059000;01:06;50;valid_loss;cont
30;2765400661594990000;01:06;50;valid_loss;cont
31;4335623112826550000;01:06;50;valid_loss;cont
32;2302387381606540000;01:05;50;valid_loss;cont
33;4495435203778440000;01:05;50;valid_loss;cont
34;913182133860696000;01:06;50;valid_loss;cont
35;1480108127486470000;01:06;50;valid_loss;cont
36;3499006364519230000;01:06;50;valid_loss;cont
37;1960834952115250000;01:06;50;valid_loss;cont
38;139533136575856000;01:05;50;valid_loss;cont
39;335625031025426000;01:06;50;valid_loss;cont
40;71480891599224800;01:05;50;valid_loss;cont
41;35216897876164600;01:06;50;valid_loss;cont
42;67615635781189600;01:05;50;valid_loss;cont
43;33175903647301600;01:05;50;valid_loss;cont
44;8986554957561850;01:06;50;valid_loss;cont
45;101926617680445000;01:06;50;valid_loss;cont
46;541144851136118000;01:06;50;valid_loss;cont
47;365341153832206000;01:05;50;valid_loss;cont
48;305935090339282000;01:08;50;valid_loss;cont
49;235572204497010000;01:07;50;valid_loss;cont
50;139730266984808000;01:06;50;valid_loss;cont
51;38897315481649100;01:08;50;valid_loss;cont
52;88579018965647300;01:15;50;valid_loss;cont
53;7234347350360060;01:10;50;valid_loss;cont
54;4769253555175420;01:08;50;valid_loss;cont
55;10314252292194300;01:08;50;valid_loss;cont
56;11241188912791500;01:07;50;valid_loss;cont
57;17974007563288500;01:11;50;valid_loss;cont
58;23455331799531500;01:09;50;valid_loss;cont
59;9166100159791100;01:07;50;valid_loss;cont
60;7614569530785790;01:06;50;valid_loss;cont
61;8535684323213310;01:06;50;valid_loss;cont
62;8580986564509690;01:06;50;valid_loss;cont
63;20537627371372500;01:06;50;valid_loss;cont
64;22521640269119400;01:06;50;valid_loss;cont
65;37064253504487400;01:06;50;valid_loss;cont
66;6293303909679100;01:07;50;valid_loss;cont
67;5459582574919680;01:07;50;valid_loss;cont
68;243444123636334000;01:08;50;valid_loss;cont
69;160850321986289000;01:08;50;valid_loss;cont
70;59618754568388600;01:06;50;valid_loss;cont
71;161424112437166000;01:06;50;valid_loss;cont
72;1626006838312960;01:12;50;valid_loss;cont
73;12081036481527800;01:13;50;valid_loss;cont
74;14316879216640;01:20;50;valid_loss;cont
75;16709515739136;01:13;50;valid_loss;cont
76;162948156751872;01:17;50;valid_loss;cont
77;11864432967680;01:19;50;valid_loss;cont
78;185390484946944;01:20;50;valid_loss;cont
79;3061669429248;01:15;50;valid_loss;cont
80;49248905199616;01:12;50;valid_loss;cont
81;27922190565376;01:07;50;valid_loss;cont
82;13556140474368;01:07;50;valid_loss;cont
83;760533280096256;01:07;50;valid_loss;cont
84;50749354541056;01:09;50;valid_loss;cont
85;901231214592;01:07;50;valid_loss;cont
86;2031045608210430;01:08;50;valid_loss;cont
87;2472771586097150;01:06;50;valid_loss;cont
88;107696002957312;01:07;50;valid_loss;cont
89;1193660514304;01:08;50;valid_loss;cont
90;27062993682432;01:08;50;valid_loss;cont
91;59280719872000;01:08;50;valid_loss;cont
92;7089306992640;01:07;50;valid_loss;cont
93;2990712815616;01:08;50;valid_loss;cont
94;23028115177472;01:07;50;valid_loss;cont
95;251874129215488;01:08;50;valid_loss;cont
96;286627662397440;01:07;50;valid_loss;cont
97;177444577345536;01:07;50;valid_loss;cont
98;5413047678009340;01:07;50;valid_loss;cont
99;4864150320709630;01:07;50;valid_loss;cont
0;225320;01:06;50;root_mean_squared_error;cont
1;226914;01:05;50;root_mean_squared_error;cont
2;252119;01:05;50;root_mean_squared_error;cont
3;252128;01:06;50;root_mean_squared_error;cont
4;262874;01:05;50;root_mean_squared_error;cont
5;342198;01:05;50;root_mean_squared_error;cont
6;366153;01:05;50;root_mean_squared_error;cont
7;3670424;01:06;50;root_mean_squared_error;cont
8;1025553;01:05;50;root_mean_squared_error;cont
9;2632670;01:05;50;root_mean_squared_error;cont
10;50493888;01:05;50;root_mean_squared_error;cont
11;590728960;01:05;50;root_mean_squared_error;cont
12;799284160;01:06;50;root_mean_squared_error;cont
13;1320141312;01:05;50;root_mean_squared_error;cont
14;1637977344;01:05;50;root_mean_squared_error;cont
15;2365881600;01:05;50;root_mean_squared_error;cont
16;3681339392;01:05;50;root_mean_squared_error;cont
17;4252342528;01:05;50;root_mean_squared_error;cont
18;5166345728;01:05;50;root_mean_squared_error;cont
19;95653992;01:05;50;root_mean_squared_error;cont
20;223247216;01:05;50;root_mean_squared_error;cont
21;1065837696;01:06;50;root_mean_squared_error;cont
22;2395543040;01:05;50;root_mean_squared_error;cont
23;1787857408;01:05;50;root_mean_squared_error;cont
24;2571057408;01:06;50;root_mean_squared_error;cont
25;1631288832;01:05;50;root_mean_squared_error;cont
26;1032529984;01:05;50;root_mean_squared_error;cont
27;674049600;01:05;50;root_mean_squared_error;cont
28;613530624;01:05;50;root_mean_squared_error;cont
29;676868544;01:06;50;root_mean_squared_error;cont
30;1642682368;01:06;50;root_mean_squared_error;cont
31;2062087296;01:06;50;root_mean_squared_error;cont
32;1499206784;01:05;50;root_mean_squared_error;cont
33;2097801088;01:05;50;root_mean_squared_error;cont
34;916391040;01:06;50;root_mean_squared_error;cont
35;1178629760;01:06;50;root_mean_squared_error;cont
36;1840628224;01:06;50;root_mean_squared_error;cont
37;1378087808;01:06;50;root_mean_squared_error;cont
38;344203360;01:05;50;root_mean_squared_error;cont
39;551049024;01:06;50;root_mean_squared_error;cont
40;243521376;01:05;50;root_mean_squared_error;cont
41;158859984;01:06;50;root_mean_squared_error;cont
42;230767104;01:05;50;root_mean_squared_error;cont
43;140813216;01:05;50;root_mean_squared_error;cont
44;61962492;01:06;50;root_mean_squared_error;cont
45;300228512;01:06;50;root_mean_squared_error;cont
46;714823872;01:06;50;root_mean_squared_error;cont
47;582603456;01:05;50;root_mean_squared_error;cont
48;532915456;01:08;50;root_mean_squared_error;cont
49;469117408;01:07;50;root_mean_squared_error;cont
50;361129824;01:06;50;root_mean_squared_error;cont
51;190147664;01:08;50;root_mean_squared_error;cont
52;293385440;01:15;50;root_mean_squared_error;cont
53;76833712;01:10;50;root_mean_squared_error;cont
54;60986120;01:08;50;root_mean_squared_error;cont
55;92014560;01:08;50;root_mean_squared_error;cont
56;97739904;01:07;50;root_mean_squared_error;cont
57;123871704;01:11;50;root_mean_squared_error;cont
58;143802496;01:09;50;root_mean_squared_error;cont
59;92716800;01:07;50;root_mean_squared_error;cont
60;82940456;01:06;50;root_mean_squared_error;cont
61;87160200;01:06;50;root_mean_squared_error;cont
62;87709504;01:06;50;root_mean_squared_error;cont
63;135713712;01:06;50;root_mean_squared_error;cont
64;144501232;01:06;50;root_mean_squared_error;cont
65;186025376;01:06;50;root_mean_squared_error;cont
66;75796944;01:07;50;root_mean_squared_error;cont
67;70807648;01:07;50;root_mean_squared_error;cont
68;487445760;01:08;50;root_mean_squared_error;cont
69;396624576;01:08;50;root_mean_squared_error;cont
70;241784272;01:06;50;root_mean_squared_error;cont
71;398448928;01:06;50;root_mean_squared_error;cont
72;40024512;01:12;50;root_mean_squared_error;cont
73;109206344;01:13;50;root_mean_squared_error;cont
74;3637056;01:20;50;root_mean_squared_error;cont
75;3313746;01:13;50;root_mean_squared_error;cont
76;12227581;01:17;50;root_mean_squared_error;cont
77;3385334;01:19;50;root_mean_squared_error;cont
78;13360056;01:20;50;root_mean_squared_error;cont
79;1726392;01:15;50;root_mean_squared_error;cont
80;6934347;01:12;50;root_mean_squared_error;cont
81;5218893;01:07;50;root_mean_squared_error;cont
82;3557634;01:07;50;root_mean_squared_error;cont
83;27067152;01:07;50;root_mean_squared_error;cont
84;6663020;01:09;50;root_mean_squared_error;cont
85;936215;01:07;50;root_mean_squared_error;cont
86;44928188;01:08;50;root_mean_squared_error;cont
87;49534908;01:06;50;root_mean_squared_error;cont
88;10305015;01:07;50;root_mean_squared_error;cont
89;1082434;01:08;50;root_mean_squared_error;cont
90;5111633;01:08;50;root_mean_squared_error;cont
91;7600706;01:08;50;root_mean_squared_error;cont
92;2635758;01:07;50;root_mean_squared_error;cont
93;1698283;01:08;50;root_mean_squared_error;cont
94;4745891;01:07;50;root_mean_squared_error;cont
95;15788174;01:08;50;root_mean_squared_error;cont
96;16850604;01:07;50;root_mean_squared_error;cont
97;13270036;01:07;50;root_mean_squared_error;cont
98;73268328;01:07;50;root_mean_squared_error;cont
99;69424792;01:07;50;root_mean_squared_error;cont
0;51309207552;01:07;80;train_loss;cont
1;50161225728;01:07;80;train_loss;cont
2;46818037760;01:06;80;train_loss;cont
3;43199594496;01:06;80;train_loss;cont
4;39130152960;01:06;80;train_loss;cont
5;34653454336;01:09;80;train_loss;cont
6;29926666240;01:09;80;train_loss;cont
7;26384674816;01:09;80;train_loss;cont
8;23025491968;01:07;80;train_loss;cont
9;19135846400;01:06;80;train_loss;cont
10;16682763264;01:06;80;train_loss;cont
11;14644242432;01:06;80;train_loss;cont
12;13080613888;01:06;80;train_loss;cont
13;12113039360;01:06;80;train_loss;cont
14;11550386176;01:06;80;train_loss;cont
